"UTC0 datetime","Variable","Value","Max Value","Min Value","%Coverage","Updated at"
"2020-01-10 00:00:00","D","17.396","18.850","16.125","6.000","2021-06-19 06:24:16"
"2020-01-10 06:00:00","D","14.746","15.700","13.725","6.000","2021-06-19 06:24:16"
"2020-01-10 12:00:00","D","12.813","13.375","12.400","6.000","2021-06-19 06:24:16"
"2020-01-10 18:00:00","D","12.038","12.400","11.650","6.000","2021-06-19 06:24:16"
"2020-01-11 00:00:00","D","11.313","11.450","11.125","6.000","2021-06-19 06:24:16"
"2020-01-11 06:00:00","D","10.673","11.075","10.085","6.000","2021-06-19 06:24:16"
"2020-01-11 12:00:00","D","9.743","9.995","9.615","6.000","2021-06-19 06:24:16"
"2020-01-11 18:00:00","D","10.044","11.375","9.623","6.000","2021-06-19 06:24:16"
"2020-01-12 00:00:00","D","60.046","88.900","19.800","6.000","2021-06-19 06:24:16"
"2020-01-12 06:00:00","D","70.783","84.200","56.725","6.000","2021-06-19 06:24:16"
"2020-01-12 12:00:00","D","51.667","60.950","47.025","6.000","2021-06-19 06:24:16"
"2020-01-12 18:00:00","D","68.542","78.875","56.725","6.000","2021-06-19 06:24:16"
"2020-01-13 00:00:00","D","45.579","53.775","38.825","6.000","2021-06-19 06:24:16"
"2020-01-13 06:00:00","D","32.838","36.675","29.425","6.000","2021-06-19 06:24:16"
"2020-01-13 12:00:00","D","26.504","28.475","24.850","6.000","2021-06-19 06:24:16"
"2020-01-13 18:00:00","D","23.442","24.500","22.550","6.000","2021-06-19 06:24:16"
"2020-01-14 00:00:00","D","30.954","33.850","26.050","6.000","2021-06-19 06:24:16"
"2020-01-14 06:00:00","D","27.771","31.050","25.000","6.000","2021-06-19 06:24:16"
"2020-01-14 12:00:00","D","23.075","24.425","22.025","6.000","2021-06-19 06:24:16"
"2020-01-14 18:00:00","D","26.504","34.600","21.500","6.000","2021-06-19 06:24:16"
"2020-01-15 00:00:00","D","35.342","38.550","31.325","6.000","2021-06-19 06:24:16"
"2020-01-15 06:00:00","D","29.008","30.550","26.675","6.000","2021-06-19 06:24:16"
"2020-01-15 12:00:00","D","23.963","25.550","22.475","6.000","2021-06-19 06:24:16"
"2020-01-15 18:00:00","D","20.721","21.925","19.600","6.000","2021-06-19 06:24:16"
"2020-01-16 00:00:00","D","18.325","19.175","17.650","6.000","2021-06-19 06:24:16"
"2020-01-16 06:00:00","D","16.621","17.400","15.750","6.000","2021-06-19 06:24:16"
"2020-01-16 12:00:00","D","15.125","15.625","14.725","6.000","2021-06-19 06:24:16"
"2020-01-16 18:00:00","D","14.763","14.975","14.600","6.000","2021-06-19 06:24:16"
"2020-01-17 00:00:00","D","15.875","16.800","14.925","6.000","2021-06-19 06:24:16"
"2020-01-17 06:00:00","D","16.213","16.675","15.775","6.000","2021-06-19 06:24:16"
"2020-01-17 12:00:00","D","16.654","18.550","15.350","6.000","2021-06-19 06:24:16"
"2020-01-17 18:00:00","D","20.117","20.650","19.025","6.000","2021-06-19 06:24:16"
"2020-01-18 00:00:00","D","21.196","22.750","20.350","6.000","2021-06-19 06:24:16"
"2020-01-18 06:00:00","D","25.067","27.400","22.875","6.000","2021-06-19 06:24:16"
"2020-01-18 12:00:00","D","20.725","22.025","19.350","6.000","2021-06-19 06:24:16"
"2020-01-18 18:00:00","D","18.200","19.125","17.325","6.000","2021-06-19 06:24:16"
"2020-01-19 00:00:00","D","16.338","17.000","15.700","6.000","2021-06-19 06:24:16"
"2020-01-19 06:00:00","D","14.679","15.375","13.925","6.000","2021-06-19 06:24:16"
"2020-01-19 12:00:00","D","13.192","13.725","12.750","6.000","2021-06-19 06:24:16"
"2020-01-19 18:00:00","D","12.613","12.675","12.575","6.000","2021-06-19 06:24:16"
"2020-01-20 00:00:00","D","12.246","12.500","12.000","6.000","2021-06-19 06:24:16"
"2020-01-20 06:00:00","D","11.663","12.025","11.225","6.000","2021-06-19 06:24:16"
"2020-01-20 12:00:00","D","10.838","11.075","10.725","6.000","2021-06-19 06:24:16"
"2020-01-20 18:00:00","D","11.142","11.200","11.025","6.000","2021-06-19 06:24:16"
"2020-01-21 00:00:00","D","10.988","11.100","10.850","6.000","2021-06-19 06:24:16"
"2020-01-21 06:00:00","D","10.444","10.725","10.113","6.000","2021-06-19 06:24:16"
"2020-01-21 12:00:00","D","9.814","9.975","9.720","6.000","2021-06-19 06:24:16"
"2020-01-21 18:00:00","D","9.977","10.073","9.863","6.000","2021-06-19 06:24:16"
"2020-01-22 00:00:00","D","9.852","9.915","9.778","6.000","2021-06-19 06:24:16"
"2020-01-22 06:00:00","D","9.553","9.795","9.178","6.000","2021-06-19 06:24:16"
"2020-01-22 12:00:00","D","8.978","9.140","8.823","6.000","2021-06-19 06:24:16"
"2020-01-22 18:00:00","D","9.354","9.465","9.150","6.000","2021-06-19 06:24:16"
"2020-01-23 00:00:00","D","9.070","9.163","8.930","6.000","2021-06-19 06:24:16"
"2020-01-23 06:00:00","D","8.703","8.950","8.365","6.000","2021-06-19 06:24:16"
"2020-01-23 12:00:00","D","8.222","8.340","8.158","6.000","2021-06-19 06:24:16"
"2020-01-23 18:00:00","D","8.466","8.565","8.358","6.000","2021-06-19 06:24:16"
"2020-01-24 00:00:00","D","8.333","8.418","8.218","6.000","2021-06-19 06:24:16"
"2020-01-24 06:00:00","D","8.215","8.300","7.988","6.000","2021-06-19 06:24:16"
"2020-01-24 12:00:00","D","8.057","8.328","7.910","6.000","2021-06-19 06:24:16"
"2020-01-24 18:00:00","D","8.572","8.668","8.453","6.000","2021-06-19 06:24:16"
"2020-01-25 00:00:00","D","8.364","8.580","8.245","6.000","2021-06-19 06:24:16"
"2020-01-25 06:00:00","D","8.100","8.223","7.910","6.000","2021-06-19 06:24:16"
"2020-01-25 12:00:00","D","7.781","7.858","7.738","6.000","2021-06-19 06:24:16"
"2020-01-25 18:00:00","D","8.097","8.235","7.898","6.000","2021-06-19 06:24:16"
"2020-01-26 00:00:00","D","8.078","8.213","7.913","6.000","2021-06-19 06:24:16"
"2020-01-26 06:00:00","D","7.813","8.035","7.550","6.000","2021-06-19 06:24:16"
"2020-01-26 12:00:00","D","7.406","7.513","7.328","6.000","2021-06-19 06:24:16"
"2020-01-26 18:00:00","D","9.403","11.225","7.545","6.000","2021-06-19 06:24:16"
"2020-01-27 00:00:00","D","11.808","12.150","11.425","6.000","2021-06-19 06:24:16"
"2020-01-27 06:00:00","D","10.654","11.300","10.123","6.000","2021-06-19 06:24:16"
"2020-01-27 12:00:00","D","9.677","9.863","9.468","6.000","2021-06-19 06:24:16"
"2020-01-27 18:00:00","D","9.455","9.590","9.275","6.000","2021-06-19 06:24:16"
"2020-01-28 00:00:00","D","9.039","9.165","8.903","6.000","2021-06-19 06:24:16"
"2020-01-28 06:00:00","D","9.784","10.225","9.193","6.000","2021-06-19 06:24:16"
"2020-01-28 12:00:00","D","10.992","12.225","10.400","6.000","2021-06-19 06:24:16"
"2020-01-28 18:00:00","D","15.463","20.900","13.000","6.000","2021-06-19 06:24:16"
"2020-01-29 00:00:00","D","24.654","26.400","22.450","6.000","2021-06-19 06:24:16"
"2020-01-29 06:00:00","D","21.317","22.850","19.600","6.000","2021-06-19 06:24:16"
"2020-01-29 12:00:00","D","17.938","19.025","16.825","6.000","2021-06-19 06:24:16"
"2020-01-29 18:00:00","D","15.542","16.350","14.875","6.000","2021-06-19 06:24:16"
"2020-01-30 00:00:00","D","14.450","14.600","14.300","6.000","2021-06-19 06:24:16"
"2020-01-30 06:00:00","D","13.838","14.425","13.175","6.000","2021-06-19 06:24:16"
"2020-01-30 12:00:00","D","12.604","13.025","12.225","6.000","2021-06-19 06:24:16"
"2020-01-30 18:00:00","D","12.058","12.225","11.800","6.000","2021-06-19 06:24:16"
"2020-01-31 00:00:00","D","11.421","11.600","11.250","6.000","2021-06-19 06:24:16"
"2020-01-31 06:00:00","D","11.188","11.500","10.550","6.000","2021-06-19 06:24:17"
"2020-01-31 12:00:00","D","9.948","10.300","9.765","6.000","2021-06-19 06:24:16"
"2020-01-31 18:00:00","D","13.592","16.275","9.853","6.000","2021-06-19 06:24:17"
"2020-02-01 00:00:00","D","15.875","17.250","14.525","6.000","2021-06-19 06:24:16"
"2020-02-01 06:00:00","D","13.304","14.075","12.600","6.000","2021-06-19 06:24:17"
"2020-02-01 12:00:00","D","11.821","12.400","11.400","6.000","2021-06-19 06:24:16"
"2020-02-01 18:00:00","D","11.379","11.425","11.275","6.000","2021-06-19 06:24:16"
"2020-02-02 00:00:00","D","10.904","11.350","10.600","6.000","2021-06-19 06:24:16"
"2020-02-02 06:00:00","D","11.275","14.025","10.475","6.000","2021-06-19 06:24:16"
"2020-02-02 12:00:00","D","22.588","25.800","17.875","6.000","2021-06-19 06:24:16"
"2020-02-02 18:00:00","D","22.338","24.800","20.175","6.000","2021-06-19 06:24:16"
"2020-02-03 00:00:00","D","22.521","27.450","19.450","6.000","2021-06-19 06:24:16"
"2020-02-03 06:00:00","D","24.983","27.125","23.850","6.000","2021-06-19 06:24:16"
"2020-02-03 12:00:00","D","23.471","24.275","22.025","6.000","2021-06-19 06:24:16"
"2020-02-03 18:00:00","D","20.104","21.425","18.850","6.000","2021-06-19 06:24:16"
"2020-02-04 00:00:00","D","17.563","18.375","16.925","6.000","2021-06-19 06:24:16"
"2020-02-04 06:00:00","D","17.183","17.475","16.725","6.000","2021-06-19 06:24:16"
"2020-02-04 12:00:00","D","16.054","16.500","15.750","6.000","2021-06-19 06:24:17"
"2020-02-04 18:00:00","D","15.838","16.075","15.450","6.000","2021-06-19 06:24:16"
"2020-02-05 00:00:00","D","14.442","14.900","13.775","6.000","2021-06-19 06:24:17"
"2020-02-05 06:00:00","D","12.967","13.525","12.350","6.000","2021-06-19 06:24:16"
"2020-02-05 12:00:00","D","11.971","12.200","11.825","6.000","2021-06-19 06:24:16"
"2020-02-05 18:00:00","D","11.742","12.000","11.425","6.000","2021-06-19 06:24:16"
"2020-02-06 00:00:00","D","11.221","11.350","11.050","6.000","2021-06-19 06:24:16"
"2020-02-06 06:00:00","D","10.850","11.200","10.525","6.000","2021-06-19 06:24:16"
"2020-02-06 12:00:00","D","10.157","10.350","10.043","6.000","2021-06-19 06:24:16"
"2020-02-06 18:00:00","D","10.146","10.275","10.025","6.000","2021-06-19 06:24:16"
"2020-02-07 00:00:00","D","9.956","10.125","9.863","6.000","2021-06-19 06:24:16"
"2020-02-07 06:00:00","D","9.670","9.868","9.383","6.000","2021-06-19 06:24:16"
"2020-02-07 12:00:00","D","9.153","9.248","9.068","6.000","2021-06-19 06:24:16"
"2020-02-07 18:00:00","D","9.258","9.483","9.115","6.000","2021-06-19 06:24:16"
"2020-02-08 00:00:00","D","9.077","9.183","8.968","6.000","2021-06-19 06:24:16"
"2020-02-08 06:00:00","D","9.084","9.153","8.980","6.000","2021-06-19 06:24:17"
"2020-02-08 12:00:00","D","8.979","9.133","8.780","6.000","2021-06-19 06:24:16"
"2020-02-08 18:00:00","D","8.708","8.780","8.643","6.000","2021-06-19 06:24:17"
"2020-02-09 00:00:00","D","8.731","9.020","8.593","6.000","2021-06-19 06:24:16"
"2020-02-09 06:00:00","D","24.487","66.050","9.498","6.000","2021-06-19 06:24:17"
"2020-02-09 12:00:00","D","246.042","376.250","121.000","6.000","2021-06-19 06:24:16"
"2020-02-09 18:00:00","D","397.500","434.750","308.250","6.000","2021-06-19 06:24:16"
"2020-02-10 00:00:00","D","163.375","240.250","113.500","6.000","2021-06-19 06:24:16"
"2020-02-10 06:00:00","D","91.946","105.000","81.800","6.000","2021-06-19 06:24:16"
"2020-02-10 12:00:00","D","68.471","77.400","61.000","6.000","2021-06-19 06:24:16"
"2020-02-10 18:00:00","D","52.129","58.625","46.100","6.000","2021-06-19 06:24:16"
"2020-02-11 00:00:00","D","40.871","44.250","38.150","6.000","2021-06-19 06:24:16"
"2020-02-11 06:00:00","D","34.196","37.025","31.725","6.000","2021-06-19 06:24:16"
"2020-02-11 12:00:00","D","30.617","31.375","30.150","6.000","2021-06-19 06:24:16"
"2020-02-11 18:00:00","D","31.154","31.725","30.800","6.000","2021-06-19 06:24:16"
"2020-02-12 00:00:00","D","29.142","30.650","27.150","6.000","2021-06-19 06:24:16"
"2020-02-12 06:00:00","D","24.904","26.575","23.325","6.000","2021-06-19 06:24:16"
"2020-02-12 12:00:00","D","22.679","23.075","22.075","6.000","2021-06-19 06:24:17"
"2020-02-12 18:00:00","D","21.246","21.850","20.800","6.000","2021-06-19 06:24:16"
"2020-02-13 00:00:00","D","20.421","20.625","20.025","6.000","2021-06-19 06:24:17"
"2020-02-13 06:00:00","D","21.508","26.925","19.325","6.000","2021-06-19 06:24:16"
"2020-02-13 12:00:00","D","36.333","40.525","27.050","6.000","2021-06-19 06:24:16"
"2020-02-13 18:00:00","D","31.767","35.950","28.575","6.000","2021-06-19 06:24:16"
"2020-02-14 00:00:00","D","25.883","27.650","24.100","6.000","2021-06-19 06:24:16"
"2020-02-14 06:00:00","D","21.929","23.400","20.575","6.000","2021-06-19 06:24:16"
"2020-02-14 12:00:00","D","19.717","20.375","19.350","6.000","2021-06-19 06:24:16"
"2020-02-14 18:00:00","D","21.375","24.475","18.975","6.000","2021-06-19 06:24:16"
"2020-02-15 00:00:00","D","27.079","29.325","25.000","6.000","2021-06-19 06:24:16"
"2020-02-15 06:00:00","D","22.529","24.100","21.100","6.000","2021-06-19 06:24:16"
"2020-02-15 12:00:00","D","20.533","21.575","19.975","6.000","2021-06-19 06:24:16"
"2020-02-15 18:00:00","D","27.813","33.275","23.275","6.000","2021-06-19 06:24:16"
"2020-02-16 00:00:00","D","87.171","124.750","38.675","6.000","2021-06-19 06:24:16"
"2020-02-16 06:00:00","D","143.917","177.750","112.750","6.000","2021-06-19 06:24:17"
"2020-02-16 12:00:00","D","149.667","175.000","126.750","6.000","2021-06-19 06:24:16"
"2020-02-16 18:00:00","D","91.229","115.000","72.675","6.000","2021-06-19 06:24:17"
"2020-02-17 00:00:00","D","58.979","68.275","50.975","6.000","2021-06-19 06:24:16"
"2020-02-17 06:00:00","D","43.263","48.275","38.875","6.000","2021-06-19 06:24:17"
"2020-02-17 12:00:00","D","34.500","37.350","32.000","6.000","2021-06-19 06:24:16"
"2020-02-17 18:00:00","D","29.429","31.325","27.750","6.000","2021-06-19 06:24:16"
"2020-02-18 00:00:00","D","25.788","27.125","24.700","6.000","2021-06-19 06:24:16"
"2020-02-18 06:00:00","D","23.504","24.225","22.350","6.000","2021-06-19 06:24:16"
"2020-02-18 12:00:00","D","21.283","21.925","20.875","6.000","2021-06-19 06:24:16"
"2020-02-18 18:00:00","D","20.017","20.600","19.525","6.000","2021-06-19 06:24:16"
"2020-02-19 00:00:00","D","21.279","22.100","19.975","6.000","2021-06-19 06:24:16"
"2020-02-19 06:00:00","D","19.883","21.125","18.950","6.000","2021-06-19 06:24:16"
"2020-02-19 12:00:00","D","18.067","18.750","17.500","6.000","2021-06-19 06:24:16"
"2020-02-19 18:00:00","D","20.463","24.950","17.600","6.000","2021-06-19 06:24:16"
"2020-02-20 00:00:00","D","40.929","46.875","29.675","6.000","2021-06-19 06:24:16"
"2020-02-20 06:00:00","D","38.679","44.425","33.925","6.000","2021-06-19 06:24:16"
"2020-02-20 12:00:00","D","35.838","47.975","30.425","6.000","2021-06-19 06:24:17"
"2020-02-20 18:00:00","D","85.229","97.375","73.250","6.000","2021-06-19 06:24:16"
"2020-02-21 00:00:00","D","53.271","65.625","43.975","6.000","2021-06-19 06:24:17"
"2020-02-21 06:00:00","D","36.642","41.375","32.525","6.000","2021-06-19 06:24:16"
"2020-02-21 12:00:00","D","29.513","31.425","28.500","6.000","2021-06-19 06:24:17"
"2020-02-21 18:00:00","D","47.983","79.250","30.025","6.000","2021-06-19 06:24:16"
"2020-02-22 00:00:00","D","105.250","110.750","95.000","6.000","2021-06-19 06:24:16"
"2020-02-22 06:00:00","D","135.167","143.750","120.750","6.000","2021-06-19 06:24:16"
"2020-02-22 12:00:00","D","108.646","120.250","89.275","6.000","2021-06-19 06:24:16"
"2020-02-22 18:00:00","D","68.617","81.400","58.725","6.000","2021-06-19 06:24:16"
"2020-02-23 00:00:00","D","49.238","55.375","44.800","6.000","2021-06-19 06:24:16"
"2020-02-23 06:00:00","D","70.671","114.250","45.400","6.000","2021-06-19 06:24:16"
"2020-02-23 12:00:00","D","140.167","155.000","120.000","6.000","2021-06-19 06:24:16"
"2020-02-23 18:00:00","D","92.858","111.250","75.500","6.000","2021-06-19 06:24:16"
"2020-02-24 00:00:00","D","60.217","70.025","52.075","6.000","2021-06-19 06:24:16"
"2020-02-24 06:00:00","D","45.779","49.575","43.225","6.000","2021-06-19 06:24:17"
"2020-02-24 12:00:00","D","118.017","188.250","55.525","6.000","2021-06-19 06:24:16"
"2020-02-24 18:00:00","D","163.125","194.000","130.000","6.000","2021-06-19 06:24:17"
"2020-02-25 00:00:00","D","94.592","116.250","78.900","6.000","2021-06-19 06:24:16"
"2020-02-25 06:00:00","D","70.988","79.600","62.950","6.000","2021-06-19 06:24:17"
"2020-02-25 12:00:00","D","73.192","77.950","65.475","6.000","2021-06-19 06:24:16"
"2020-02-25 18:00:00","D","82.175","88.100","76.000","6.000","2021-06-19 06:24:16"
"2020-02-26 00:00:00","D","82.150","88.050","77.400","6.000","2021-06-19 06:24:16"
"2020-02-26 06:00:00","D","67.883","74.800","61.100","6.000","2021-06-19 06:24:16"
"2020-02-26 12:00:00","D","56.071","58.575","54.875","6.000","2021-06-19 06:24:16"
"2020-02-26 18:00:00","D","52.629","54.625","51.475","6.000","2021-06-19 06:24:16"
"2020-02-27 00:00:00","D","50.121","53.300","45.750","6.000","2021-06-19 06:24:17"
"2020-02-27 06:00:00","D","41.929","44.175","40.200","6.000","2021-06-19 06:24:17"
"2020-02-27 12:00:00","D","42.175","43.350","41.250","6.000","2021-06-19 06:24:17"
"2020-02-27 18:00:00","D","43.321","44.200","42.125","6.000","2021-06-19 06:24:17"
"2020-02-28 00:00:00","D","39.108","41.725","36.400","6.000","2021-06-19 06:24:17"
"2020-02-28 06:00:00","D","32.821","35.300","30.625","6.000","2021-06-19 06:24:17"
"2020-02-28 12:00:00","D","29.667","32.125","28.600","6.000","2021-06-19 06:24:17"
"2020-02-28 18:00:00","D","76.317","131.250","37.100","6.000","2021-06-19 06:24:17"
"2020-02-29 00:00:00","D","107.796","133.250","87.925","6.000","2021-06-19 06:24:17"
"2020-02-29 06:00:00","D","77.800","82.600","74.350","6.000","2021-06-19 06:24:17"
"2020-02-29 12:00:00","D","92.129","95.975","83.625","6.000","2021-06-19 06:24:17"
"2020-02-29 18:00:00","D","73.621","88.125","61.425","6.000","2021-06-19 06:24:17"
"2020-03-01 00:00:00","D","70.129","80.925","58.550","6.000","2021-06-19 06:24:17"
"2020-03-01 06:00:00","D","68.121","78.725","59.000","6.000","2021-06-19 06:24:17"
"2020-03-01 12:00:00","D","49.721","55.700","44.675","6.000","2021-06-19 06:24:17"
"2020-03-01 18:00:00","D","40.058","43.400","36.975","6.000","2021-06-19 06:24:17"
"2020-03-02 00:00:00","D","34.221","35.975","32.500","6.000","2021-06-19 06:24:17"
"2020-03-02 06:00:00","D","29.592","31.425","27.950","6.000","2021-06-19 06:24:17"
"2020-03-02 12:00:00","D","26.321","27.350","25.650","6.000","2021-06-19 06:24:17"
"2020-03-02 18:00:00","D","24.946","25.525","24.350","6.000","2021-06-19 06:24:17"
"2020-03-03 00:00:00","D","23.463","24.125","22.600","6.000","2021-06-19 06:24:17"
"2020-03-03 06:00:00","D","22.442","23.525","22.025","6.000","2021-06-19 06:24:17"
"2020-03-03 12:00:00","D","26.142","29.525","24.350","6.000","2021-06-19 06:24:17"
"2020-03-03 18:00:00","D","34.417","37.575","30.400","6.000","2021-06-19 06:24:17"
"2020-03-04 00:00:00","D","34.233","37.750","30.850","6.000","2021-06-19 06:24:17"
"2020-03-04 06:00:00","D","27.408","29.600","25.350","6.000","2021-06-19 06:24:17"
"2020-03-04 12:00:00","D","23.733","24.675","22.875","6.000","2021-06-19 06:24:17"
"2020-03-04 18:00:00","D","21.496","22.500","20.525","6.000","2021-06-19 06:24:17"
"2020-03-05 00:00:00","D","19.821","20.200","19.350","6.000","2021-06-19 06:24:17"
"2020-03-05 06:00:00","D","18.454","19.075","17.750","6.000","2021-06-19 06:24:17"
"2020-03-05 12:00:00","D","17.350","17.725","17.025","6.000","2021-06-19 06:24:17"
"2020-03-05 18:00:00","D","16.667","16.900","16.300","6.000","2021-06-19 06:24:17"
"2020-03-06 00:00:00","D","15.796","16.225","15.375","6.000","2021-06-19 06:24:17"
"2020-03-06 06:00:00","D","14.863","15.275","14.350","6.000","2021-06-19 06:24:17"
"2020-03-06 12:00:00","D","13.925","14.200","13.575","6.000","2021-06-19 06:24:17"
"2020-03-06 18:00:00","D","13.800","13.950","13.675","6.000","2021-06-19 06:24:17"
"2020-03-07 00:00:00","D","13.296","13.625","13.025","6.000","2021-06-19 06:24:17"
"2020-03-07 06:00:00","D","12.721","13.075","12.275","6.000","2021-06-19 06:24:17"
"2020-03-07 12:00:00","D","12.079","12.300","11.900","6.000","2021-06-19 06:24:17"
"2020-03-07 18:00:00","D","12.246","12.425","12.000","6.000","2021-06-19 06:24:17"
"2020-03-08 00:00:00","D","12.158","12.300","12.000","6.000","2021-06-19 06:24:17"
"2020-03-08 06:00:00","D","13.354","15.825","12.025","6.000","2021-06-19 06:24:17"
"2020-03-08 12:00:00","D","25.133","28.875","18.700","6.000","2021-06-19 06:24:17"
"2020-03-08 18:00:00","D","24.429","26.725","23.025","6.000","2021-06-19 06:24:17"
"2020-03-09 00:00:00","D","23.413","24.100","22.375","6.000","2021-06-19 06:24:17"
"2020-03-09 06:00:00","D","23.342","25.550","21.700","6.000","2021-06-19 06:24:17"
"2020-03-09 12:00:00","D","28.688","30.950","26.375","6.000","2021-06-19 06:24:17"
"2020-03-09 18:00:00","D","24.254","25.500","23.175","6.000","2021-06-19 06:24:17"
"2020-03-10 00:00:00","D","80.067","143.000","29.300","6.000","2021-06-19 06:24:17"
"2020-03-10 06:00:00","D","124.167","146.250","109.250","6.000","2021-06-19 06:24:17"
"2020-03-10 12:00:00","D","143.375","154.500","128.250","6.000","2021-06-19 06:24:17"
"2020-03-10 18:00:00","D","120.458","126.250","105.250","6.000","2021-06-19 06:24:17"
"2020-03-11 00:00:00","D","77.913","95.150","63.775","6.000","2021-06-19 06:24:17"
"2020-03-11 06:00:00","D","52.396","59.975","46.000","6.000","2021-06-19 06:24:17"
"2020-03-11 12:00:00","D","40.338","44.175","37.275","6.000","2021-06-19 06:24:17"
"2020-03-11 18:00:00","D","34.521","36.350","32.725","6.000","2021-06-19 06:24:17"
"2020-03-12 00:00:00","D","35.671","42.850","32.250","6.000","2021-06-19 06:24:17"
"2020-03-12 06:00:00","D","54.396","59.375","48.700","6.000","2021-06-19 06:24:17"
"2020-03-12 12:00:00","D","42.233","47.900","37.425","6.000","2021-06-19 06:24:17"
"2020-03-12 18:00:00","D","33.267","36.075","30.650","6.000","2021-06-19 06:24:47"
"2020-03-13 00:00:00","D","29.804","30.225","28.975","6.000","2021-06-19 06:24:47"
"2020-03-13 06:00:00","D","26.596","29.050","24.900","6.000","2021-06-19 06:24:47"
"2020-03-13 12:00:00","D","25.054","25.425","24.400","6.000","2021-06-19 06:24:47"
"2020-03-13 18:00:00","D","22.725","23.875","21.700","6.000","2021-06-19 06:24:47"
"2020-03-14 00:00:00","D","21.254","21.325","21.225","6.000","2021-06-19 06:24:47"
"2020-03-14 06:00:00","D","20.017","20.775","19.225","6.000","2021-06-19 06:24:47"
"2020-03-14 12:00:00","D","19.142","19.250","19.025","6.000","2021-06-19 06:24:47"
"2020-03-14 18:00:00","D","18.675","18.975","18.400","6.000","2021-06-19 06:24:47"
"2020-03-15 00:00:00","D","18.958","19.325","18.575","6.000","2021-06-19 06:24:47"
"2020-03-15 06:00:00","D","21.867","30.475","18.400","6.000","2021-06-19 06:24:47"
"2020-03-15 12:00:00","D","54.717","64.525","40.700","6.000","2021-06-19 06:24:47"
"2020-03-15 18:00:00","D","38.888","45.450","33.725","6.000","2021-06-19 06:24:47"
"2020-03-16 00:00:00","D","29.167","32.125","26.575","6.000","2021-06-19 06:24:47"
"2020-03-16 06:00:00","D","23.979","25.650","22.350","6.000","2021-06-19 06:24:47"
